%time(s) 	 x-pos 	 y-pos 
3.13300000e+01	3.10683180e-01	-2.90989239e-01
3.13400000e+01	3.08010874e-01	-2.93533868e-01
3.13500000e+01	3.05317380e-01	-2.96061933e-01
3.13600000e+01	3.02602832e-01	-2.98573354e-01
3.13700000e+01	2.99867360e-01	-3.01068050e-01
3.13800000e+01	2.97111092e-01	-3.03545942e-01
3.13900000e+01	2.94334154e-01	-3.06006952e-01
3.14000000e+01	2.91536669e-01	-3.08451003e-01
3.14100000e+01	2.88718758e-01	-3.10878018e-01
3.14200000e+01	2.85880539e-01	-3.13287920e-01
3.14300000e+01	2.83022129e-01	-3.15680634e-01
3.14400000e+01	2.80143641e-01	-3.18056085e-01
3.14500000e+01	2.77245186e-01	-3.20414198e-01
3.14600000e+01	2.74326872e-01	-3.22754896e-01
3.14700000e+01	2.71388805e-01	-3.25078107e-01
3.14800000e+01	2.68431089e-01	-3.27383753e-01
3.14900000e+01	2.65453823e-01	-3.29671761e-01
3.15000000e+01	2.62457107e-01	-3.31942054e-01
3.15100000e+01	2.59441036e-01	-3.34194556e-01
3.15200000e+01	2.56405703e-01	-3.36429192e-01
3.15300000e+01	2.53351198e-01	-3.38645882e-01
3.15400000e+01	2.50277611e-01	-3.40844551e-01
3.15500000e+01	2.47185026e-01	-3.43025118e-01
3.15600000e+01	2.44073526e-01	-3.45187504e-01
3.15700000e+01	2.40943193e-01	-3.47331628e-01
3.15800000e+01	2.37794104e-01	-3.49457408e-01
3.15900000e+01	2.34626336e-01	-3.51564761e-01
3.16000000e+01	2.31439961e-01	-3.53653601e-01
3.16100000e+01	2.28235051e-01	-3.55723842e-01
3.16200000e+01	2.25011675e-01	-3.57775397e-01
3.16300000e+01	2.21769898e-01	-3.59808175e-01
3.16400000e+01	2.18509786e-01	-3.61822084e-01
3.16500000e+01	2.15231400e-01	-3.63817032e-01
3.16600000e+01	2.11934801e-01	-3.65792922e-01
3.16700000e+01	2.08620044e-01	-3.67749656e-01
3.16800000e+01	2.05287188e-01	-3.69687135e-01
3.16900000e+01	2.01936284e-01	-3.71605256e-01
3.17000000e+01	1.98567386e-01	-3.73503913e-01
3.17100000e+01	1.95180541e-01	-3.75382998e-01
3.17200000e+01	1.91775800e-01	-3.77242403e-01
3.17300000e+01	1.88353207e-01	-3.79082012e-01
3.17400000e+01	1.84912807e-01	-3.80901710e-01
3.17500000e+01	1.81454643e-01	-3.82701378e-01
3.17600000e+01	1.77978756e-01	-3.84480893e-01
3.17700000e+01	1.74485186e-01	-3.86240129e-01
3.17800000e+01	1.70973972e-01	-3.87978959e-01
3.17900000e+01	1.67445149e-01	-3.89697248e-01
3.18000000e+01	1.63898755e-01	-3.91394862e-01
3.18100000e+01	1.60334822e-01	-3.93071661e-01
3.18200000e+01	1.56753386e-01	-3.94727501e-01
3.18300000e+01	1.53154478e-01	-3.96362235e-01
3.18400000e+01	1.49538130e-01	-3.97975713e-01
3.18500000e+01	1.45904373e-01	-3.99567779e-01
3.18600000e+01	1.42253237e-01	-4.01138274e-01
3.18700000e+01	1.38584751e-01	-4.02687035e-01
3.18800000e+01	1.34898944e-01	-4.04213894e-01
3.18900000e+01	1.31195846e-01	-4.05718680e-01
3.19000000e+01	1.27475483e-01	-4.07201215e-01
3.19100000e+01	1.23737886e-01	-4.08661319e-01
3.19200000e+01	1.19983081e-01	-4.10098807e-01
3.19300000e+01	1.16211097e-01	-4.11513487e-01
3.19400000e+01	1.12421963e-01	-4.12905165e-01
3.19500000e+01	1.08615707e-01	-4.14273641e-01
3.19600000e+01	1.04792359e-01	-4.15618711e-01
3.19700000e+01	1.00951949e-01	-4.16940164e-01
3.19800000e+01	9.70945073e-02	-4.18237786e-01
3.19900000e+01	9.32200657e-02	-4.19511357e-01
3.20000000e+01	8.93286569e-02	-4.20760651e-01
3.20100000e+01	8.54203145e-02	-4.21985438e-01
3.20200000e+01	8.14950738e-02	-4.23185483e-01
3.20300000e+01	7.75529716e-02	-4.24360544e-01
3.20400000e+01	7.35940460e-02	-4.25510375e-01
3.20500000e+01	6.96183371e-02	-4.26634723e-01
3.20600000e+01	6.56258871e-02	-4.27733332e-01
3.20700000e+01	6.16167401e-02	-4.28805939e-01
3.20800000e+01	5.75909428e-02	-4.29852274e-01
3.20900000e+01	5.35485440e-02	-4.30872063e-01
3.21000000e+01	4.94895954e-02	-4.31865026e-01
3.21100000e+01	4.54141516e-02	-4.32830879e-01
3.21200000e+01	4.13222699e-02	-4.33769328e-01
3.21300000e+01	3.72140111e-02	-4.34680078e-01
3.21400000e+01	3.30894394e-02	-4.35562825e-01
3.21500000e+01	2.89486224e-02	-4.36417260e-01
3.21600000e+01	2.47916316e-02	-4.37243069e-01
3.21700000e+01	2.06185423e-02	-4.38039932e-01
3.21800000e+01	1.64294343e-02	-4.38807523e-01
3.21900000e+01	1.22243915e-02	-4.39545509e-01
3.22000000e+01	8.00350247e-03	-4.40253553e-01
3.22100000e+01	3.76686060e-03	-4.40931312e-01
3.22200000e+01	-4.85435691e-04	-4.41578436e-01
3.22300000e+01	-4.75328286e-03	-4.42194570e-01
3.22400000e+01	-9.03657184e-03	-4.42779355e-01
3.22500000e+01	-1.33351879e-02	-4.43332422e-01
3.22600000e+01	-1.76490105e-02	-4.43853402e-01
3.22700000e+01	-2.19779129e-02	-4.44341915e-01
3.22800000e+01	-2.63217623e-02	-4.44797580e-01
3.22900000e+01	-3.06804190e-02	-4.45220007e-01
3.23000000e+01	-3.50537365e-02	-4.45608803e-01
3.23100000e+01	-3.94415615e-02	-4.45963570e-01
3.23200000e+01	-4.38437334e-02	-4.46283901e-01
3.23300000e+01	-4.82600840e-02	-4.46569389e-01
3.23400000e+01	-5.26904376e-02	-4.46819618e-01
3.23500000e+01	-5.71346103e-02	-4.47034169e-01
3.23600000e+01	-6.15924100e-02	-4.47212617e-01
3.23700000e+01	-6.60636364e-02	-4.47354535e-01
3.23800000e+01	-7.05480801e-02	-4.47459488e-01
3.23900000e+01	-7.50455233e-02	-4.47527037e-01
3.24000000e+01	-7.95557386e-02	-4.47556742e-01
3.24100000e+01	-8.40784894e-02	-4.47548155e-01
3.24200000e+01	-8.86135294e-02	-4.47500826e-01
3.24300000e+01	-9.31606025e-02	-4.47414301e-01
3.24400000e+01	-9.77194424e-02	-4.47288122e-01
3.24500000e+01	-1.02289772e-01	-4.47121827e-01
3.24600000e+01	-1.06871305e-01	-4.46914952e-01
3.24700000e+01	-1.11463742e-01	-4.46667030e-01
3.24800000e+01	-1.16066775e-01	-4.46377589e-01
3.24900000e+01	-1.20680083e-01	-4.46046158e-01
3.25000000e+01	-1.25303334e-01	-4.45672259e-01
3.25100000e+01	-1.29936184e-01	-4.45255417e-01
3.25200000e+01	-1.34578277e-01	-4.44795152e-01
3.25300000e+01	-1.39229246e-01	-4.44290982e-01
3.25400000e+01	-1.43888710e-01	-4.43742425e-01
3.25500000e+01	-1.48556277e-01	-4.43148998e-01
3.25600000e+01	-1.53231539e-01	-4.42510218e-01
3.25700000e+01	-1.57914079e-01	-4.41825598e-01
3.25800000e+01	-1.62603464e-01	-4.41094656e-01
3.25900000e+01	-1.67299249e-01	-4.40316906e-01
3.26000000e+01	-1.72000975e-01	-4.39491864e-01
3.26100000e+01	-1.76708169e-01	-4.38619049e-01
3.26200000e+01	-1.81420343e-01	-4.37697977e-01
3.26300000e+01	-1.86136997e-01	-4.36728169e-01
3.26400000e+01	-1.90857617e-01	-4.35709147e-01
3.26500000e+01	-1.95581671e-01	-4.34640436e-01
3.26600000e+01	-2.00308616e-01	-4.33521562e-01
3.26700000e+01	-2.05037893e-01	-4.32352056e-01
3.26800000e+01	-2.09768929e-01	-4.31131451e-01
3.26900000e+01	-2.14501135e-01	-4.29859287e-01
3.27000000e+01	-2.19233906e-01	-4.28535105e-01
3.27100000e+01	-2.23966626e-01	-4.27158452e-01
3.27200000e+01	-2.28698660e-01	-4.25728882e-01
3.27300000e+01	-2.33429359e-01	-4.24245954e-01
3.27400000e+01	-2.38158059e-01	-4.22709231e-01
3.27500000e+01	-2.42884081e-01	-4.21118287e-01
3.27600000e+01	-2.47606730e-01	-4.19472699e-01
3.27700000e+01	-2.52325295e-01	-4.17772056e-01
3.27800000e+01	-2.57039053e-01	-4.16015952e-01
3.27900000e+01	-2.61747261e-01	-4.14203990e-01
3.28000000e+01	-2.66449165e-01	-4.12335785e-01
3.28100000e+01	-2.71143993e-01	-4.10410959e-01
3.28200000e+01	-2.75830959e-01	-4.08429146e-01
3.28300000e+01	-2.80509264e-01	-4.06389989e-01
3.28400000e+01	-2.85178090e-01	-4.04293145e-01
3.28500000e+01	-2.89836607e-01	-4.02138281e-01
3.28600000e+01	-2.94483971e-01	-3.99925077e-01
3.28700000e+01	-2.99119322e-01	-3.97653225e-01
3.28800000e+01	-3.03741785e-01	-3.95322433e-01
3.28900000e+01	-3.08350474e-01	-3.92932422e-01
3.29000000e+01	-3.12944487e-01	-3.90482925e-01
3.29100000e+01	-3.17522908e-01	-3.87973694e-01
3.29200000e+01	-3.22084809e-01	-3.85404496e-01
3.29300000e+01	-3.26629250e-01	-3.82775111e-01
3.29400000e+01	-3.31155275e-01	-3.80085341e-01
3.29500000e+01	-3.35661919e-01	-3.77335000e-01
3.29600000e+01	-3.40148202e-01	-3.74523922e-01
3.29700000e+01	-3.44613136e-01	-3.71651962e-01
3.29800000e+01	-3.49055718e-01	-3.68718989e-01
3.29900000e+01	-3.53474938e-01	-3.65724895e-01
3.30000000e+01	-3.57869771e-01	-3.62669591e-01
3.30100000e+01	-3.62239185e-01	-3.59553006e-01
3.30200000e+01	-3.66582140e-01	-3.56375093e-01
3.30300000e+01	-3.70897583e-01	-3.53135825e-01
3.30400000e+01	-3.75184455e-01	-3.49835196e-01
3.30500000e+01	-3.79441690e-01	-3.46473224e-01
3.30600000e+01	-3.83668212e-01	-3.43049946e-01
3.30700000e+01	-3.87862940e-01	-3.39565426e-01
3.30800000e+01	-3.92024786e-01	-3.36019749e-01
3.30900000e+01	-3.96152657e-01	-3.32413024e-01
3.31000000e+01	-4.00245456e-01	-3.28745385e-01
3.31100000e+01	-4.04302078e-01	-3.25016990e-01
3.31200000e+01	-4.08321419e-01	-3.21228021e-01
3.31300000e+01	-4.12302369e-01	-3.17378686e-01
3.31400000e+01	-4.16243816e-01	-3.13469217e-01
3.31500000e+01	-4.20144649e-01	-3.09499873e-01
3.31600000e+01	-4.24003752e-01	-3.05470938e-01
3.31700000e+01	-4.27820013e-01	-3.01382721e-01
3.31800000e+01	-4.31592318e-01	-2.97235561e-01
3.31900000e+01	-4.35319555e-01	-2.93029818e-01
3.32000000e+01	-4.39000615e-01	-2.88765882e-01
3.32100000e+01	-4.42634391e-01	-2.84444168e-01
3.32200000e+01	-4.46219780e-01	-2.80065119e-01
3.32300000e+01	-4.49755684e-01	-2.75629203e-01
3.32400000e+01	-4.53241010e-01	-2.71136916e-01
3.32500000e+01	-4.56674672e-01	-2.66588780e-01
3.32600000e+01	-4.60055589e-01	-2.61985343e-01
3.32700000e+01	-4.63382690e-01	-2.57327181e-01
3.32800000e+01	-4.66654911e-01	-2.52614895e-01
3.32900000e+01	-4.69871198e-01	-2.47849114e-01
3.33000000e+01	-4.73030508e-01	-2.43030490e-01
3.33100000e+01	-4.76131808e-01	-2.38159705e-01
3.33200000e+01	-4.79174077e-01	-2.33237464e-01
3.33300000e+01	-4.82156306e-01	-2.28264499e-01
3.33400000e+01	-4.85077502e-01	-2.23241565e-01
3.33500000e+01	-4.87936683e-01	-2.18169443e-01
3.33600000e+01	-4.90732885e-01	-2.13048941e-01
3.33700000e+01	-4.93465157e-01	-2.07880886e-01
3.33800000e+01	-4.96132566e-01	-2.02666134e-01
3.33900000e+01	-4.98734197e-01	-1.97405561e-01
3.34000000e+01	-5.01269151e-01	-1.92100067e-01
3.34100000e+01	-5.03736549e-01	-1.86750573e-01
3.34200000e+01	-5.06135531e-01	-1.81358025e-01
3.34300000e+01	-5.08465258e-01	-1.75923386e-01
3.34400000e+01	-5.10724910e-01	-1.70447643e-01
3.34500000e+01	-5.12913690e-01	-1.64931803e-01
3.34600000e+01	-5.15030822e-01	-1.59376890e-01
3.34700000e+01	-5.17075552e-01	-1.53783950e-01
3.34800000e+01	-5.19047151e-01	-1.48154044e-01
3.34900000e+01	-5.20944913e-01	-1.42488254e-01
3.35000000e+01	-5.22768154e-01	-1.36787675e-01
3.35100000e+01	-5.24516219e-01	-1.31053421e-01
3.35200000e+01	-5.26188473e-01	-1.25286622e-01
3.35300000e+01	-5.27784310e-01	-1.19488418e-01
3.35400000e+01	-5.29303149e-01	-1.13659968e-01
3.35500000e+01	-5.30744436e-01	-1.07802441e-01
3.35600000e+01	-5.32107642e-01	-1.01917020e-01
3.35700000e+01	-5.33392267e-01	-9.60048970e-02
3.35800000e+01	-5.34597837e-01	-9.00672771e-02
3.35900000e+01	-5.35723906e-01	-8.41053733e-02
3.36000000e+01	-5.36770054e-01	-7.81204089e-02
3.36100000e+01	-5.37735893e-01	-7.21136143e-02
3.36200000e+01	-5.38621058e-01	-6.60862275e-02
3.36300000e+01	-5.39425215e-01	-6.00394928e-02
3.36400000e+01	-5.40148059e-01	-5.39746600e-02
3.36500000e+01	-5.40789311e-01	-4.78929836e-02
3.36600000e+01	-5.41348722e-01	-4.17957217e-02
3.36700000e+01	-5.41826071e-01	-3.56841353e-02
3.36800000e+01	-5.42221165e-01	-2.95594879e-02
3.36900000e+01	-5.42533838e-01	-2.34230440e-02
3.37000000e+01	-5.42763955e-01	-1.72760683e-02
3.37100000e+01	-5.42911407e-01	-1.11198255e-02
3.37200000e+01	-5.42976111e-01	-4.95557846e-03
3.37300000e+01	-5.42958016e-01	1.21541137e-03
3.37400000e+01	-5.42857094e-01	7.39188582e-03
3.37500000e+01	-5.42673348e-01	1.35725901e-02
3.37600000e+01	-5.42406803e-01	1.97562737e-02
3.37700000e+01	-5.42057516e-01	2.59416916e-02
3.37800000e+01	-5.41625565e-01	3.21276044e-02
3.37900000e+01	-5.41111057e-01	3.83127794e-02
3.38000000e+01	-5.40514124e-01	4.44959913e-02
3.38100000e+01	-5.39834922e-01	5.06760226e-02
3.38200000e+01	-5.39073631e-01	5.68516644e-02
3.38300000e+01	-5.38230457e-01	6.30217172e-02
3.38400000e+01	-5.37305629e-01	6.91849915e-02
3.38500000e+01	-5.36299397e-01	7.53403081e-02
3.38600000e+01	-5.35212037e-01	8.14864988e-02
3.38700000e+01	-5.34043844e-01	8.76224071e-02
3.38800000e+01	-5.32795135e-01	9.37468888e-02
3.38900000e+01	-5.31466250e-01	9.98588120e-02
3.39000000e+01	-5.30057547e-01	1.05957058e-01
3.39100000e+01	-5.28569404e-01	1.12040522e-01
3.39200000e+01	-5.27002221e-01	1.18108113e-01
3.39300000e+01	-5.25356412e-01	1.24158753e-01
3.39400000e+01	-5.23632411e-01	1.30191381e-01
3.39500000e+01	-5.21830671e-01	1.36204950e-01
3.39600000e+01	-5.19951659e-01	1.42198428e-01
3.39700000e+01	-5.17995859e-01	1.48170799e-01
3.39800000e+01	-5.15963770e-01	1.54121063e-01
3.39900000e+01	-5.13855906e-01	1.60048237e-01
3.40000000e+01	-5.11672794e-01	1.65951352e-01
3.40100000e+01	-5.09414977e-01	1.71829458e-01
3.40200000e+01	-5.07083008e-01	1.77681619e-01
3.40300000e+01	-5.04677452e-01	1.83506920e-01
3.40400000e+01	-5.02198887e-01	1.89304458e-01
3.40500000e+01	-4.99647901e-01	1.95073351e-01
3.40600000e+01	-4.97025093e-01	2.00812732e-01
3.40700000e+01	-4.94331069e-01	2.06521751e-01
3.40800000e+01	-4.91566447e-01	2.12199576e-01
3.40900000e+01	-4.88731850e-01	2.17845392e-01
3.41000000e+01	-4.85827911e-01	2.23458400e-01
3.41100000e+01	-4.82855269e-01	2.29037818e-01
3.41200000e+01	-4.79814569e-01	2.34582883e-01
3.41300000e+01	-4.76706462e-01	2.40092845e-01
3.41400000e+01	-4.73531605e-01	2.45566975e-01
3.41500000e+01	-4.70290659e-01	2.51004556e-01
3.41600000e+01	-4.66984288e-01	2.56404892e-01
3.41700000e+01	-4.63613162e-01	2.61767298e-01
3.41800000e+01	-4.60177951e-01	2.67091109e-01
3.41900000e+01	-4.56679330e-01	2.72375673e-01
3.42000000e+01	-4.53117974e-01	2.77620356e-01
3.42100000e+01	-4.49494561e-01	2.82824536e-01
3.42200000e+01	-4.45809769e-01	2.87987610e-01
3.42300000e+01	-4.42064277e-01	2.93108984e-01
3.42400000e+01	-4.38258765e-01	2.98188084e-01
3.42500000e+01	-4.34393910e-01	3.03224346e-01
3.42600000e+01	-4.30470390e-01	3.08217221e-01
3.42700000e+01	-4.26488883e-01	3.13166175e-01
3.42800000e+01	-4.22450064e-01	3.18070684e-01
3.42900000e+01	-4.18354607e-01	3.22930238e-01
3.43000000e+01	-4.14203182e-01	3.27744339e-01
3.43100000e+01	-4.09996458e-01	3.32512503e-01
3.43200000e+01	-4.05735102e-01	3.37234253e-01
3.43300000e+01	-4.01419777e-01	3.41909128e-01
3.43400000e+01	-3.97051142e-01	3.46536674e-01
3.43500000e+01	-3.92629853e-01	3.51116448e-01
3.43600000e+01	-3.88156563e-01	3.55648019e-01
3.43700000e+01	-3.83631919e-01	3.60130964e-01
3.43800000e+01	-3.79056565e-01	3.64564868e-01
3.43900000e+01	-3.74431142e-01	3.68949326e-01
3.44000000e+01	-3.69756285e-01	3.73283941e-01
3.44100000e+01	-3.65032623e-01	3.77568324e-01
3.44200000e+01	-3.60260782e-01	3.81802092e-01
3.44300000e+01	-3.55441383e-01	3.85984871e-01
3.44400000e+01	-3.50575042e-01	3.90116293e-01
3.44500000e+01	-3.45662370e-01	3.94195994e-01
3.44600000e+01	-3.40703971e-01	3.98223618e-01
3.44700000e+01	-3.35700447e-01	4.02198814e-01
3.44800000e+01	-3.30652393e-01	4.06121235e-01
3.44900000e+01	-3.25560399e-01	4.09990539e-01
3.45000000e+01	-3.20425051e-01	4.13806388e-01
3.45100000e+01	-3.15246928e-01	4.17568447e-01
3.45200000e+01	-3.10026605e-01	4.21276384e-01
3.45300000e+01	-3.04764653e-01	4.24929872e-01
3.45400000e+01	-2.99461636e-01	4.28528584e-01
3.45500000e+01	-2.94118116e-01	4.32072197e-01
3.45600000e+01	-2.88734648e-01	4.35560387e-01
3.45700000e+01	-2.83311784e-01	4.38992833e-01
3.45800000e+01	-2.77850070e-01	4.42369216e-01
3.45900000e+01	-2.72350049e-01	4.45689216e-01
3.46000000e+01	-2.66812260e-01	4.48952514e-01
3.46100000e+01	-2.61237237e-01	4.52158789e-01
3.46200000e+01	-2.55625513e-01	4.55307723e-01
3.46300000e+01	-2.49977614e-01	4.58398994e-01
3.46400000e+01	-2.44294065e-01	4.61432281e-01
3.46500000e+01	-2.38575389e-01	4.64407260e-01
3.46600000e+01	-2.32822102e-01	4.67323607e-01
3.46700000e+01	-2.27034723e-01	4.70180996e-01
3.46800000e+01	-2.21213764e-01	4.72979097e-01
3.46900000e+01	-2.15359739e-01	4.75717578e-01
3.47000000e+01	-2.09473157e-01	4.78396106e-01
3.47100000e+01	-2.03554529e-01	4.81014344e-01
3.47200000e+01	-1.97604362e-01	4.83571952e-01
3.47300000e+01	-1.91623165e-01	4.86068585e-01
3.47400000e+01	-1.85611443e-01	4.88503898e-01
3.47500000e+01	-1.79569706e-01	4.90877539e-01
3.47600000e+01	-1.73498460e-01	4.93189153e-01
3.47700000e+01	-1.67398213e-01	4.95438382e-01
3.47800000e+01	-1.61269475e-01	4.97624863e-01
3.47900000e+01	-1.55112757e-01	4.99748228e-01
3.48000000e+01	-1.48928572e-01	5.01808105e-01
3.48100000e+01	-1.42717435e-01	5.03804119e-01
3.48200000e+01	-1.36479862e-01	5.05735889e-01
3.48300000e+01	-1.30216375e-01	5.07603028e-01
3.48400000e+01	-1.23927497e-01	5.09405147e-01
3.48500000e+01	-1.17613757e-01	5.11141851e-01
3.48600000e+01	-1.11275685e-01	5.12812739e-01
3.48700000e+01	-1.04913819e-01	5.14417408e-01
3.48800000e+01	-9.85287006e-02	5.15955448e-01
3.48900000e+01	-9.21208765e-02	5.17426444e-01
3.49000000e+01	-8.56909000e-02	5.18829979e-01
3.49100000e+01	-7.92393304e-02	5.20165628e-01
3.49200000e+01	-7.27667341e-02	5.21432964e-01
3.49300000e+01	-6.62736843e-02	5.22631554e-01
3.49400000e+01	-5.97607620e-02	5.23760963e-01
3.49500000e+01	-5.32285563e-02	5.24820749e-01
3.49600000e+01	-4.66776649e-02	5.25810467e-01
3.49700000e+01	-4.01086940e-02	5.26729668e-01
3.49800000e+01	-3.35222595e-02	5.27577901e-01
3.49900000e+01	-2.69189870e-02	5.28354710e-01
3.50000000e+01	-2.02995121e-02	5.29059635e-01
3.50100000e+01	-1.36644815e-02	5.29692214e-01
3.50200000e+01	-7.01455230e-03	5.30251983e-01
3.50300000e+01	-3.50393368e-04	5.30738475e-01
3.50400000e+01	6.32731484e-03	5.31151221e-01
3.50500000e+01	1.30178793e-02	5.31489748e-01
3.50600000e+01	1.97205946e-02	5.31753585e-01
3.50700000e+01	2.64347424e-02	5.31942258e-01
3.50800000e+01	3.31595909e-02	5.32055292e-01
3.50900000e+01	3.98943946e-02	5.32092213e-01
3.51000000e+01	4.66383938e-02	5.32052545e-01
3.51100000e+01	5.33908146e-02	5.31935815e-01
3.51200000e+01	6.01508682e-02	5.31741548e-01
3.51300000e+01	6.69177507e-02	5.31469272e-01
3.51400000e+01	7.36906428e-02	5.31118518e-01
3.51500000e+01	8.04687097e-02	5.30688818e-01
3.51600000e+01	8.72511002e-02	5.30179706e-01
3.51700000e+01	9.40369473e-02	5.29590720e-01
3.51800000e+01	1.00825367e-01	5.28921404e-01
3.51900000e+01	1.07615459e-01	5.28171303e-01
3.52000000e+01	1.14406307e-01	5.27339969e-01
3.52100000e+01	1.21196974e-01	5.26426960e-01
3.52200000e+01	1.27986510e-01	5.25431840e-01
3.52300000e+01	1.34773946e-01	5.24354180e-01
3.52400000e+01	1.41558293e-01	5.23193557e-01
3.52500000e+01	1.48338548e-01	5.21949558e-01
3.52600000e+01	1.55113687e-01	5.20621778e-01
3.52700000e+01	1.61882670e-01	5.19209822e-01
3.52800000e+01	1.68644439e-01	5.17713306e-01
3.52900000e+01	1.75397915e-01	5.16131854e-01
3.53000000e+01	1.82142006e-01	5.14465104e-01
3.53100000e+01	1.88875596e-01	5.12712706e-01
3.53200000e+01	1.95597557e-01	5.10874324e-01
3.53300000e+01	2.02306738e-01	5.08949632e-01
3.53400000e+01	2.09001974e-01	5.06938324e-01
3.53500000e+01	2.15682079e-01	5.04840104e-01
3.53600000e+01	2.22345851e-01	5.02654696e-01
3.53700000e+01	2.28992072e-01	5.00381838e-01
3.53800000e+01	2.35619503e-01	4.98021287e-01
3.53900000e+01	2.42226892e-01	4.95572819e-01
3.54000000e+01	2.48812968e-01	4.93036226e-01
3.54100000e+01	2.55376444e-01	4.90411323e-01
3.54200000e+01	2.61916016e-01	4.87697943e-01
3.54300000e+01	2.68430367e-01	4.84895943e-01
3.54400000e+01	2.74918160e-01	4.82005200e-01
3.54500000e+01	2.81378048e-01	4.79025613e-01
3.54600000e+01	2.87808667e-01	4.75957107e-01
3.54700000e+01	2.94208637e-01	4.72799631e-01
3.54800000e+01	3.00576569e-01	4.69553155e-01
3.54900000e+01	3.06911057e-01	4.66217680e-01
3.55000000e+01	3.13210685e-01	4.62793229e-01
3.55100000e+01	3.19474023e-01	4.59279856e-01
3.55200000e+01	3.25699631e-01	4.55677638e-01
3.55300000e+01	3.31886059e-01	4.51986684e-01
3.55400000e+01	3.38031845e-01	4.48207132e-01
3.55500000e+01	3.44135521e-01	4.44339146e-01
3.55600000e+01	3.50195606e-01	4.40382923e-01
3.55700000e+01	3.56210616e-01	4.36338692e-01
3.55800000e+01	3.62179056e-01	4.32206709e-01
3.55900000e+01	3.68099429e-01	4.27987266e-01
3.56000000e+01	3.73970229e-01	4.23680685e-01
3.56100000e+01	3.79789948e-01	4.19287321e-01
3.56200000e+01	3.85557073e-01	4.14807562e-01
3.56300000e+01	3.91270090e-01	4.10241830e-01
3.56400000e+01	3.96927482e-01	4.05590582e-01
3.56500000e+01	4.02527732e-01	4.00854308e-01
3.56600000e+01	4.08069323e-01	3.96033532e-01
3.56700000e+01	4.13550740e-01	3.91128815e-01
3.56800000e+01	4.18970470e-01	3.86140752e-01
3.56900000e+01	4.24327002e-01	3.81069973e-01
3.57000000e+01	4.29618831e-01	3.75917144e-01
3.57100000e+01	4.34844458e-01	3.70682967e-01
3.57200000e+01	4.40002389e-01	3.65368180e-01
3.57300000e+01	4.45091138e-01	3.59973556e-01
3.57400000e+01	4.50109228e-01	3.54499904e-01
3.57500000e+01	4.55055192e-01	3.48948069e-01
3.57600000e+01	4.59927574e-01	3.43318933e-01
3.57700000e+01	4.64724929e-01	3.37613411e-01
3.57800000e+01	4.69445825e-01	3.31832457e-01
3.57900000e+01	4.74088847e-01	3.25977057e-01
3.58000000e+01	4.78652591e-01	3.20048234e-01
3.58100000e+01	4.83135672e-01	3.14047047e-01
3.58200000e+01	4.87536724e-01	3.07974586e-01
3.58300000e+01	4.91854395e-01	3.01831980e-01
3.58400000e+01	4.96087358e-01	2.95620386e-01
3.58500000e+01	5.00234301e-01	2.89341000e-01
3.58600000e+01	5.04293939e-01	2.82995048e-01
3.58700000e+01	5.08265006e-01	2.76583789e-01
3.58800000e+01	5.12146263e-01	2.70108513e-01
3.58900000e+01	5.15936492e-01	2.63570543e-01
3.59000000e+01	5.19634505e-01	2.56971230e-01
3.59100000e+01	5.23239136e-01	2.50311958e-01
3.59200000e+01	5.26749251e-01	2.43594138e-01
3.59300000e+01	5.30163742e-01	2.36819210e-01
3.59400000e+01	5.33481532e-01	2.29988642e-01
3.59500000e+01	5.36701572e-01	2.23103930e-01
3.59600000e+01	5.39822847e-01	2.16166594e-01
3.59700000e+01	5.42844371e-01	2.09178180e-01
3.59800000e+01	5.45765192e-01	2.02140259e-01
3.59900000e+01	5.48584393e-01	1.95054423e-01
3.60000000e+01	5.51301087e-01	1.87922291e-01
3.60100000e+01	5.53914426e-01	1.80745498e-01
3.60200000e+01	5.56423595e-01	1.73525703e-01
3.60300000e+01	5.58827814e-01	1.66264583e-01
3.60400000e+01	5.61126342e-01	1.58963834e-01
3.60500000e+01	5.63318473e-01	1.51625169e-01
3.60600000e+01	5.65403538e-01	1.44250316e-01
3.60700000e+01	5.67380909e-01	1.36841020e-01
